date,sea_lvl,rolling_mean
1961-07-31,3.0226451612903227,3.066572425983208
1961-08-31,3.027290322580645,3.068705788775961
1961-09-30,2.9994,3.071106849315069
1961-10-31,2.976258064516129,3.0710105170128146
1961-11-30,2.987296296296296,3.066407914764079
1961-12-31,3.082483870967742,3.059030490499337
1962-01-31,2.9773870967741938,3.052506230667256
1962-02-28,3.103214285714286,3.0385480430528378
1962-03-31,2.9903870967741937,3.0245280600972158
1962-04-30,2.9414333333333333,3.0134522374429222
1962-05-31,2.9534516129032258,3.011759346000884
1962-06-30,2.9689666666666668,3.004310502283105
1962-07-31,2.9771290322580644,3.000582766239505
1962-08-31,3.0274137931034484,2.9998159659896078
1962-09-30,3.0431000000000004,2.999255799086758
1962-10-31,3.1127777777777776,3.009352815829528
1962-11-30,3.1573846153846152,3.0172715489989463
1962-12-31,3.119192307692308,3.027864383561644
1963-01-31,2.9492903225806453,3.0241137428192664
1963-02-28,3.142857142857143,3.0296624266144816
1963-03-31,3.0284193548387095,3.0239860362350863
1963-04-30,3.1141666666666667,3.035949315068493
1963-05-31,3.039612903225806,3.0468950950066285
1963-06-30,2.997466666666667,3.050690684931507
1963-07-31,3.0561612903225805,3.0568842244807777
1963-08-31,3.029483870967742,3.060018647812638
1963-09-30,3.097466666666667,3.063905114155251
1963-10-31,3.171709677419355,3.0697049933716305
1963-12-31,3.143548387096774,3.077848077772868
1964-01-31,3.256612903225806,3.0849035793194877
1964-02-29,2.9009310344827584,3.093613509683515
1964-03-31,3.017064516129032,3.084270172337605
1964-04-30,2.8792666666666666,3.0745752511415527
1964-05-31,2.923483870967742,3.056417587273531
1964-06-30,3.0193999999999996,3.0527704109589044
1964-07-31,3.0423548387096777,3.0531443216968626
1964-08-31,3.069709677419355,3.056612019443217
1964-09-30,3.0211333333333332,3.055960091324201
1964-10-31,3.019354838709677,3.0492811312417145
1964-11-30,3.0968666666666667,3.037135890410959
1964-12-31,3.209225806451613,3.0370325231992927
1965-01-31,3.1693870967741935,3.0384122845779937
1965-02-28,3.041,3.036977886497065
1965-03-31,2.967193548387097,3.0399414935925764
1965-04-30,3.0383666666666667,3.045446301369863
1965-05-31,2.9349677419354836,3.052191073795846
1965-06-30,3.005533333333333,3.0512098630136983
1965-07-31,3.032,3.051016438356164
1965-08-31,3.0710967741935487,3.0494150243040212
1965-09-30,3.0265333333333335,3.0516624657534246
1965-10-31,3.0560967741935485,3.053792576226248
1965-11-30,3.2335,3.059356712328767
1965-12-31,3.2210967741935486,3.066222006186478
1966-01-31,3.226483870967742,3.069148387096774
1966-02-28,3.1241785714285717,3.0764558708414875
1966-03-31,3.088032258064516,3.0846597437030487
1966-07-31,3.0185000000000004,3.090526392694064
1966-08-31,3.0198064516129035,3.0969559876270436
1966-09-30,2.998066666666667,3.0965829223744294
1966-10-31,2.9979354838709673,3.0929771100309322
1966-11-30,3.1173,3.0893243835616437
1966-12-31,3.252,3.1069610251878035
1967-01-31,3.177,3.111453115333628
1967-02-28,3.0494999999999997,3.105874951076321
1967-03-31,3.123290322580645,3.0913779938135217
1967-04-30,3.0426,3.0831320547945205
1967-05-31,2.9596129032258065,3.0725868316394167
1967-06-30,3.0563999999999996,3.068991780821918
1967-07-31,3.0353548387096776,3.0694988068935043
1967-08-31,3.046483870967742,3.0695930181175433
1967-09-30,3.0393666666666665,3.0730452968036532
1967-10-31,3.1011612903225805,3.0805885992045954
1967-11-30,3.0495,3.083262374429224
1967-12-31,3.115354838709677,3.07265885992046
1968-01-31,3.1823225806451614,3.0687477684489615
1968-02-29,3.180448275862069,3.0719283892300426
1968-03-31,3.1194838709677417,3.0795756959787894
1968-04-30,2.9246333333333334,3.0724040182648404
1968-05-31,3.0243225806451615,3.069487229341582
1968-06-30,3.0069333333333335,3.0704531506849317
1968-07-31,3.0680967741935485,3.070240830755634
1968-08-31,3.111741935483871,3.074923729562528
1968-09-30,3.016966666666667,3.0769407305936074
1968-10-31,3.119741935483871,3.0737039328325233
1968-11-30,3.1808,3.0825051141552513
1968-12-31,3.2510645161290324,3.0895266460450728
1969-01-31,3.2461612903225805,3.1044098099867434
1969-02-28,3.2001071428571426,3.1055658512720155
1969-03-31,3.0114193548387096,3.1010791869200176
1969-04-30,3.1119333333333334,3.10574502283105
1969-05-31,3.0455806451612903,3.1126411842686696
1969-06-30,3.0963,3.1167068493150683
1969-07-31,3.0359677419354836,3.119160936809545
1969-08-31,3.030290322580645,3.114869553689792
1969-09-30,3.0684666666666667,3.111582100456621
1969-10-31,3.0698709677419354,3.114625718073354
1969-11-30,3.0760666666666667,3.1083258447488586
1969-12-31,3.212806451612903,3.1017723376049493
1970-01-31,3.1651935483870965,3.093745117101193
1970-02-28,3.066357142857143,3.086868786692759
1970-03-31,3.0015483870967743,3.084947326557667
1970-04-30,2.931,3.07272502283105
1970-05-31,2.926258064516129,3.063528501988511
1970-06-30,3.007,3.053018721461187
1970-07-31,3.0130967741935484,3.0482396818382678
1970-08-31,2.998548387096774,3.045984622182943
1970-09-30,2.9798,3.04370100456621
1970-10-31,3.0504838709677418,3.0357832965090585
1970-11-30,3.1238,3.0346719634703194
1970-12-31,3.238064516129032,3.0411361908970393
1971-01-31,3.0743548387096777,3.0378330534688467
1971-02-28,3.02325,3.0321134050880625
1971-03-31,3.085032258064516,3.0299753424657534
1971-04-30,3.0352333333333332,3.042504109589041
1971-05-31,3.009451612903226,3.050176049491825
1971-06-30,3.0534666666666666,3.055055799086758
1971-07-31,3.0721290322580646,3.059284224480778
1971-08-31,3.0645483870967745,3.06536305788776
1971-09-30,3.0328666666666666,3.0689889497716893
1971-10-31,3.0236451612903226,3.072274679628811
1971-11-30,3.0756,3.0696290410958906
1971-12-31,3.118451612903226,3.060558550596553
1972-01-31,3.0796774193548386,3.0570546177640296
1972-02-29,3.1464827586206896,3.0591190363722247
1972-03-31,3.1335483870967744,3.070297834732656
1972-04-30,3.0907666666666667,3.0739373515981736
1972-05-31,3.0086129032258064,3.073410340256297
1972-06-30,3.0875666666666666,3.0769270319634705
1972-08-31,3.1128333333333336,3.0810878538812787
1972-09-30,3.090733333333333,3.0830064840182647
1972-10-31,3.0019354838709678,3.0840089262041537
1972-11-30,3.1460999999999997,3.08860803652968
1972-12-31,3.196870967741935,3.0946497569597877
1973-01-31,3.213322580645161,3.1038740609809987
1973-02-28,3.1286428571428573,3.1115400195694716
1973-03-31,3.0764838709677416,3.113639239946973
1973-04-30,2.8749666666666664,3.0939760730593604
1973-05-31,2.963516129032258,3.0794052143172777
1973-06-30,3.0158,3.0775529680365294
1973-07-31,2.9900322580645162,3.0713898365002206
1973-08-31,3.0010967741935484,3.0626676977463543
1973-09-30,2.9811666666666667,3.052444292237443
1973-10-31,3.0154516129032256,3.0481198409191337
1973-11-30,3.158066666666667,3.0473267579908674
1973-12-31,3.235,3.0542811312417144
1974-01-31,3.146774193548387,3.051145117101193
1974-02-28,3.124071428571429,3.0473122309197653
1974-03-31,3.2028709677419354,3.0515064958020326
1974-04-30,3.0917000000000003,3.0706404566210046
1974-05-31,3.037451612903226,3.0805624392399467
1974-06-30,3.0892,3.0873198173515983
1974-07-31,3.096838709677419,3.09420335837384
1974-08-31,3.0375806451612903,3.09994202386213
1974-09-30,3.0246,3.1052077625570775
1974-10-31,2.9373548387096773,3.102239151568714
1974-11-30,3.073066666666667,3.0949766210045664
1974-12-31,3.1133870967741935,3.087024038886434
1975-01-31,3.032064516129032,3.0781041979673
1975-02-28,3.113928571428571,3.0743802348336593
1975-03-31,3.0679032258064516,3.065416703490941
1975-04-30,2.958666666666667,3.0512870319634704
1975-05-31,2.9450967741935483,3.0446825452938575
1975-06-30,2.9808666666666666,3.0352510502283105
1975-07-31,3.043,3.0289492708793637
1975-08-31,3.021451612903226,3.024947238179408
1975-09-30,2.9671666666666665,3.0219500456621007
1975-10-31,3.113677419354839,3.028916659301812
1975-11-30,3.1809333333333334,3.0437755251141554
1975-12-31,3.0723870967741935,3.0420665488289877
1976-01-31,3.065451612903226,3.043147503314185
1976-02-29,3.1419655172413794,3.0400330656589514
1976-03-31,3.03341935483871,3.0415740167918695
1976-04-30,3.015533333333333,3.0466671232876714
1976-05-31,3.0106129032258067,3.04906301369863
1976-06-30,3.0364,3.0556678538812787
1976-07-31,3.1021290322580644,3.0611091471498013
1976-08-31,3.1073548387096777,3.0682064516129035
1976-09-30,3.0793666666666666,3.073942831050228
1976-10-31,3.035870967741935,3.076129916040654
1976-11-30,3.005733333333333,3.0638507762557077
1976-12-31,3.0952258064516127,3.0584301369863014
1977-01-31,3.019096774193548,3.058545735749006
1977-02-28,3.055892857142857,3.0554720156555772
1977-03-31,2.997483870967742,3.0515875386654883
1977-04-30,2.8731,3.039428767123288
1977-05-31,3.0231612903225806,3.0369290322580644
1977-06-30,2.9746,3.034750410958904
1977-07-31,2.9879032258064515,3.025397878921785
1977-08-31,3.061225806451613,3.018339726027397
1977-09-30,3.0591999999999997,3.0170342465753426
1977-10-31,3.0528387096774194,3.0141429076447195
1977-11-30,3.1344333333333334,3.021674520547945
1977-12-31,3.2261612903225805,3.03464622182943
1978-01-31,3.255483870967742,3.050278391515687
1978-02-28,3.20225,3.0680657534246576
1978-03-31,3.072258064516129,3.072979938135219
1978-04-30,3.043266666666667,3.0849647488584475
1978-05-31,2.9642903225806454,3.087803093239063
1978-06-30,2.9768666666666665,3.0850880365296804
1978-07-31,3.003,3.0864429518338485
1978-08-31,3.0436129032258066,3.086191162174105
1978-09-30,3.0813,3.088502283105023
1978-10-31,2.9888064516129034,3.0874046840477245
1978-11-30,2.978733333333333,3.075204292237443
1978-12-31,2.995290322580645,3.0582291648254527
1979-01-31,3.0046774193548385,3.036188422448078
1979-02-28,3.1600714285714284,3.021198043052838
1979-03-31,3.0215806451612903,3.0222587715422007
1979-04-30,2.9830666666666668,3.0178452968036527
1979-05-31,2.9438387096774195,3.0157197525408748
1979-06-30,2.9440666666666666,3.0125192694063925
1979-07-31,3.0146451612903222,3.0116932390631908
1979-08-31,3.016483870967742,3.0108897923110916
1979-09-30,3.0281000000000002,3.0074910502283103
1979-10-31,3.08,3.0073840035351305
1979-11-30,3.0496,3.017808493150685
1979-12-31,3.1870322580645163,3.025930004418913
1980-01-31,3.1321290322580646,3.0444866106937694
1980-02-29,3.164206896551724,3.04756192725555
1980-03-31,3.0773225806451614,3.0522845779938135
1980-04-30,3.0108,3.052599086757991
1980-05-31,2.989193548387097,3.0553147149801148
1980-06-30,3.0271666666666666,3.0613613698630138
1980-08-31,2.999451612903226,3.0628433937251436
1980-09-30,3.0169333333333332,3.0597332420091323
1980-10-31,2.989774193548387,3.059336544410075
1980-11-30,3.0931333333333333,3.056227397260274
1980-12-31,3.1766451612903226,3.0612189129474148
1981-01-31,3.166451612903226,3.057553159522757
1981-02-28,3.1310357142857144,3.0602108610567518
1981-03-31,3.055064516129032,3.055234555899249
1981-04-30,3.0163333333333333,3.052653881278539
1981-05-31,3.0193225806451616,3.0539428192664606
1981-06-30,2.9948333333333332,3.056543744292237
1981-07-31,3.0008064516129034,3.0537547503314184
1981-08-31,3.02,3.0551243482103403
1981-09-30,3.0183666666666666,3.0563807305936077
1981-10-31,3.0888709677419355,3.060584710561202
1981-11-30,3.2126333333333337,3.068012146118721
1981-12-31,3.2013548387096775,3.076923022536456
1982-01-31,3.1008387096774195,3.0741716305788773
1982-02-28,3.141321428571429,3.070209295499022
1982-03-31,3.147806451612903,3.07668316394167
1982-04-30,3.0749333333333335,3.085253607305936
1982-05-31,2.947548387096774,3.0817810870525855
1982-06-30,3.0840666666666667,3.0800247488584476
1982-07-31,3.0796774193548386,3.0906579761378703
1982-08-31,3.071096774193548,3.094824215642952
1982-09-30,3.085566666666667,3.099853789954338
1982-10-31,3.1651290322580645,3.1044030048608042
1982-11-30,3.2630666666666666,3.1104691324200915
1982-12-31,3.2692580645161287,3.1154485196641626
1983-01-31,3.3791290322580645,3.12982775077331
1983-02-28,3.4032142857142857,3.1550096868884543
1983-03-31,3.2966774193548387,3.169498806893504
1983-04-30,3.079466666666667,3.1710070319634704
1983-05-31,3.0601612903225806,3.1810605391073796
1983-06-30,3.0936333333333335,3.186037534246575
1983-07-31,3.1441935483870966,3.1880038886433937
1983-08-31,3.1330967741935485,3.1935083517454705
1983-09-30,3.087,3.1978658447488586
1983-10-31,3.0662580645161293,3.19427397260274
1983-11-30,3.3578666666666668,3.196020091324201
1983-12-31,3.112806451612903,3.190618736190897
1984-01-31,3.060774193548387,3.172488378258948
1984-02-29,3.1606551724137932,3.1452842701936703
1984-03-31,3.1150967741935482,3.128288908528502
1984-04-30,3.045533333333333,3.123645662100457
1984-05-31,3.0224193548387097,3.117237384003535
1984-06-30,3.0282,3.1138294977168948
1984-07-31,3.0328387096774194,3.1046421564295184
1984-08-31,3.084967741935484,3.0991490941228457
1984-09-30,3.0875333333333335,3.097292785388128
1984-10-31,3.127806451612903,3.1008399469730445
1984-11-30,3.2857333333333334,3.0975617351598173
1984-12-31,3.0832258064516127,3.0945913389306234
1985-01-31,2.999290322580645,3.090815642951834
1985-02-28,2.972857142857143,3.0840132093933463
1985-03-31,2.9457419354838708,3.065570835174547
1985-04-30,2.9745666666666666,3.055363926940639
1985-05-31,2.9824193548387097,3.0518286345558994
1985-06-30,3.0347333333333335,3.0516701369863015
1985-07-31,3.052774193548387,3.0523664162616
1985-08-31,3.014709677419355,3.050676800707026
1985-09-30,3.041233333333333,3.045528584474886
1985-10-31,3.0614193548387094,3.0376200618647813
1985-11-30,3.0089333333333332,3.025389497716895
1985-12-31,2.985225806451613,3.0102638974812197
1986-01-31,3.176967741935484,3.013321696862572
1986-02-28,3.1823928571428572,3.027904109589041
1986-03-31,3.0995161290322577,3.0463359257622624
1986-04-30,2.9745333333333335,3.0503561643835613
1986-05-31,3.0204193548387095,3.0530137870083958
1986-06-30,3.0385333333333335,3.0538985388127857
1986-07-31,3.0471612903225807,3.054585859478568
1986-08-31,3.040967741935484,3.05447812638091
1986-09-30,3.0557333333333334,3.0541705936073056
1986-10-31,3.014774193548387,3.0551771984091918
1986-11-30,3.0608666666666666,3.052824200913242
1986-12-31,3.128193548387097,3.0605384887317717
1987-01-31,3.14,3.0673823243482103
1987-02-28,3.1330714285714287,3.0666262230919763
1987-03-31,3.150161290322581,3.0672571807335394
1987-04-30,2.9934333333333334,3.068373698630137
1987-05-31,3.0709354838709677,3.069784975695979
1987-06-30,3.0077333333333334,3.0702617351598174
1987-07-31,3.0953548387096776,3.0723832081308
1987-08-31,3.034967741935484,3.074357313300928
1987-09-30,3.018066666666667,3.073592694063927
1987-10-31,2.985483870967742,3.0710995139195756
1987-11-30,3.0721,3.069938904109589
1987-12-31,3.137064516129032,3.0767102076889086
1988-01-31,3.098193548387097,3.0697088820150245
1988-02-29,2.937034482758621,3.0563639111950875
1988-03-31,2.9741612903225807,3.03984622182943
1988-04-30,3.0080999999999998,3.0361432876712326
1988-05-31,3.027258064516129,3.0345633230225366
1988-06-30,3.021,3.034911506849315
1988-07-31,3.0218387096774197,3.031364030048608
1988-08-31,3.0275806451612906,3.027929827662395
1988-09-30,2.9811666666666667,3.026056621004566
1988-10-31,2.972774193548387,3.0236063632346446
1988-11-30,3.1564666666666668,3.0284681278538814
1988-12-31,2.988483870967742,3.018229076447194
1989-01-31,3.001032258064516,3.013889350419797
1989-02-28,2.908035714285714,3.0073228962818
1989-03-31,3.107870967741935,3.013117808219178
1989-04-30,2.9812000000000003,3.0185722374429225
1989-05-31,3.007096774193548,3.0177579319487404
1989-06-30,3.0186333333333333,3.0140014611872146
1989-07-31,3.0420967741935487,3.0155530711444984
1989-08-31,3.0209032258064514,3.0164919133893062
1989-09-30,3.018866666666667,3.017674611872146
1989-10-31,3.028290322580645,3.021355899248785
1989-11-30,3.0573333333333332,3.0184326027397264
1989-12-31,3.0123548387096775,3.0185804684047723
1990-01-31,3.1299655172413794,3.0209890410958904
1990-02-28,3.0760714285714283,3.0384966731898237
1990-03-31,2.9939354838709678,3.0386592134334953
1990-04-30,2.9968999999999997,3.030808310502283
1990-05-31,2.996677419354839,3.029865046398586
1990-06-30,3.0709666666666666,3.0355728767123287
1990-07-31,3.0545806451612902,3.036765709235528
1990-08-31,3.059806451612903,3.037994432169686
1990-09-30,3.0256,3.0407625570776258
1990-10-31,3.0502903225806453,3.0419016349977905
1990-11-30,3.1629333333333336,3.0470694977168953
1990-12-31,3.073225806451613,3.0554216526734423
1991-01-31,3.023774193548387,3.0541675651789664
1991-02-28,3.1662500000000002,3.0508907045009788
1991-03-31,3.1110967741935487,3.0606523199292974
1991-04-30,3.0010666666666665,3.066731415525114
1991-05-31,2.9806551724137935,3.0670990080302314
1991-06-30,3.00844,3.0610122739726027
1991-07-31,3.0196451612903226,3.0582387096774193
1991-08-31,3.1065483870967743,3.0596162615996465
1991-09-30,3.017333333333333,3.060055890410959
1991-10-31,3.002709677419355,3.058893946089262
1991-11-30,3.0854333333333335,3.0557151598173515
1991-12-31,3.1229677419354838,3.0501167476800704
1992-01-31,3.2484516129032257,3.0610710561201944
1992-02-29,3.314344827586207,3.0813235710911666
1992-03-31,3.1481612903225806,3.08638488731772
1992-04-30,3.1243333333333334,3.0928255707762555
1992-05-31,3.0382258064516128,3.0992167918692
1992-06-30,3.0585999999999998,3.1046159817351597
1992-07-31,3.0697419354838713,3.109993636765356
1992-08-31,3.0524193548387095,3.109087229341582
1992-09-30,3.0511333333333335,3.107242100456621
1992-10-31,3.0820645161290323,3.1108054794520545
1992-11-30,3.0762666666666667,3.1153595433789953
1992-12-31,3.1306129032258068,3.11588484312859
1993-01-31,3.1511290322580647,3.112236323464428
1993-02-28,3.1148214285714286,3.0980347358121327
1993-03-31,3.0883548387096775,3.088038356164384
1993-04-30,3.1017333333333332,3.0855682191780827
1993-05-31,3.1260967741935484,3.0879619089703936
1993-06-30,3.1079,3.0962208219178082
1993-07-31,3.0379032258064513,3.0943058771542202
1993-08-31,3.022967741935484,3.0925186920017675
1993-09-30,3.0105,3.091517625570776
1993-10-31,3.0328387096774194,3.0873508616880248
1993-11-30,2.9735333333333336,3.078866118721461
1993-12-31,3.132516129032258,3.0761749889527175
1994-01-31,3.1259354838709674,3.075565797613787
1994-02-28,3.1601428571428576,3.0718940313111545
1994-03-31,3.0564193548387095,3.075584710561202
1994-04-30,3.0062333333333333,3.068976529680365
1994-05-31,3.0322258064516125,3.0622394167034908
1994-06-30,3.0246,3.053254703196347
1994-07-31,3.024290322580645,3.04948908528502
1994-08-31,3.023516129032258,3.048901281484755
1994-09-30,3.0306333333333333,3.0492824657534245
1994-10-31,3.0446129032258065,3.051024038886434
1994-11-30,3.1332666666666666,3.0600659360730593
1994-12-31,3.255451612903226,3.0690809544851967
1995-01-31,3.333322580645161,3.083345028722934
1995-02-28,3.122642857142857,3.0946353228962815
1995-03-31,3.2151290322580643,3.0991139195757844
1995-04-30,3.023366666666667,3.105071872146119
1995-05-31,3.012258064516129,3.105348298718515
1995-06-30,3.018133333333333,3.1032497716894976
1995-07-31,3.0620967741935483,3.105730181175431
1995-08-31,3.0528064516129034,3.1076784798939463
1995-09-30,3.047433333333333,3.108931506849315
1995-10-31,3.018483870967742,3.110591162174105
1995-11-30,3.133166666666667,3.1060402739726025
1995-12-31,3.237322580645161,3.1087597878921787
1996-01-31,3.1853225806451615,3.1020685815289437
1996-02-29,3.212896551724138,3.0971303731695796
1996-03-31,3.0338387096774198,3.093022536456032
1996-04-30,3.1168666666666667,3.0898228310502285
1996-05-31,3.0263870967741933,3.094253203711887
1996-06-30,2.9888,3.0934449315068493
1996-07-31,3.037741935483871,3.0909186920017673
1996-08-31,3.027290322580645,3.0898503756076003
1996-09-30,3.0193999999999996,3.088449497716895
1996-10-31,3.0749545454545455,3.088189912826899
1996-11-30,3.0624333333333333,3.0891281278538814
1996-12-31,3.204333333333333,3.085908675799087
1997-01-31,3.215761904761905,3.0859488584474883
1997-02-28,3.033428571428572,3.0800501956947164
1997-03-31,3.1081612903225806,3.0690294299602296
1997-04-30,3.0114,3.0661250228310504
1997-05-31,3.088741935483871,3.0639643835616437
1997-06-30,3.1553,3.0719968949771688
1997-07-31,3.122709677419355,3.082724259832081
1997-08-31,3.168096774193548,3.092128236853734
1997-09-30,3.1711379310344827,3.1029450165328294
1997-10-31,3.234225806451613,3.1206730888201504
1997-11-30,3.3237,3.13588803652968
1998-01-31,3.431258064516129,3.164947414935926
1998-02-28,3.422857142857143,3.1841930528375735
1998-03-31,3.1312903225806448,3.1953444100751214
1998-04-30,3.0186333333333333,3.1974878538812783
1998-05-31,3.076290322580645,3.1973362792752984
1998-06-30,3.0635333333333334,3.1979764383561644
1998-07-31,3.053258064516129,3.188453115333628
1998-08-31,3.0222258064516128,3.1824467520989836
1998-09-30,3.0167,3.1716584474885843
1998-10-31,3.000290322580645,3.1573925762262482
1998-11-30,3.227233333333333,3.144074520547945
1998-12-31,3.078967741935484,3.1393127706584183
1999-01-31,3.1428709677419358,3.1118568272205036
1999-02-28,3.3132857142857146,3.095314872798434
1999-03-31,3.2108387096774194,3.0977367211665934
1999-04-30,2.9639,3.097842922374429
1999-05-31,2.990290322580645,3.0928473707467963
1999-06-30,3.046133333333333,3.086903926940639
1999-07-31,3.073032258064516,3.0883720724701726
1999-08-31,3.0868387096774197,3.091663543968184
1999-09-30,3.0116666666666663,3.0946166210045662
1999-10-31,2.984193548387097,3.091363941670349
